isbn10,isbn13,title,author,rank,weeks_on_list,amazon_url,listname,description,listpublisheddate
0307588378,9780307588371,GONE GIRL,Gillian Flynn,14,0,http://www.amazon.com/Gone-Girl-Novel-Gillian-Flynn-ebook/dp/B006LSZECO?tag=NYTBS-20,trade-fiction-paperback,"A woman disappears from her Missouri home on her fifth anniversary; is her bitter, oddly evasive husband a killer?",2015-05-24
1476729093,9781476729091,THE ROSIE PROJECT,Graeme Simsion,15,0,http://www.amazon.com/The-Rosie-Project-A-Novel/dp/1476729093?tag=NYTBS-20,trade-fiction-paperback,A genetics professor with Asperger's syndrome becomes involved with an unconventional woman.,2015-05-24
0312429983,9780312429980,WOLF HALL,Hilary Mantel,16,0,http://www.amazon.com/Wolf-Hall-Novel-Hilary-Mantel-ebook/dp/B002UZ5K4Y?tag=NYTBS-20,trade-fiction-paperback,Thomas More and Thomas Cromwell clash in the court of Henry VIII; winner of the 2009 Man Booker Prize.,2015-05-24
0307455920,9780307455925,AMERICANAH,Chimamanda Ngozi Adichie,17,0,http://www.amazon.com/Americanah-Chimamanda-Ngozi-Adichie/dp/0307455920?tag=NYTBS-20,trade-fiction-paperback,"Young and in love, Ifemelu and Obinze leave military-ruled Nigeria for the West. Ifemelu finds academic success in America, while Obinze plunges into a dangerous, undocumented life in London.",2015-05-24
1616204516,9781616204518,THE STORIED LIFE OF A. J. FIKRY,Gabrielle Zevin,18,0,http://www.amazon.com/The-Storied-Life-A-Fikry/dp/1616203218?tag=NYTBS-20,trade-fiction-paperback,"A down-on-his-luck bookseller gets a second chance when a small, mysterious package arrives at his store.",2015-05-24
1455521167,9781455521166,THE ESCAPE,David Baldacci,19,0,http://www.amazon.com/The-Escape-John-Puller-Book-ebook/dp/B00IRISI42?tag=NYTBS-20,trade-fiction-paperback,"John Puller, a special agent with the Army, hunts for his brother, who was convicted of treason and has escaped from prison.",2015-05-24
0345546903,9780345546906,THE ONE AND ONLY,Emily Giffin,20,0,http://www.amazon.com/The-One-Only-A-Novel-ebook/dp/B00F1W0DF4?tag=NYTBS-20,trade-fiction-paperback,"A woman who has grown up and made her life in a small, football-obsessed Texas town begins to expand her horizons.",2015-05-24
0316055441,9780316055444,THE GOLDFINCH,Donna Tartt,1,6,http://www.amazon.com/The-Goldfinch-Novel-Pulitzer-Fiction-ebook/dp/B00BAXFECK?tag=NYTBS-20,trade-fiction-paperback,"After his mother is killed in a museum explosion, a young man grapples with the world alone while hiding a prized Dutch painting.",2015-05-31
0345544943,9780345544940,LEAVING TIME,Jodi Picoult,2,3,http://www.amazon.com/Leaving-Time-Novel-Jodi-Picoult-ebook/dp/B00HXYKYIE?tag=NYTBS-20,trade-fiction-paperback,"After searching for her mother, who has disappeared, for more than 10 years, a woman employs a psychic and a detective; includes the novella ""Larger Than Life.""",2015-05-31
0143121707,9780143121701,THE INVENTION OF WINGS,Sue Monk Kidd,3,2,http://www.amazon.com/The-Invention-Wings-A-Novel/dp/0670024783?tag=NYTBS-20,trade-fiction-paperback,"The bond between a wealthy Charleston girl, who grows up to become an abolitionist, and the slave she is given for her 11th birthday.",2015-05-31
0061950726,9780061950728,ORPHAN TRAIN,Christina Baker Kline,4,91,http://www.amazon.com/Orphan-Train-Christina-Baker-Kline-ebook/dp/B0089LOG02?tag=NYTBS-20,trade-fiction-paperback,A historical novel about orphans swept off the streets of New York and sent to the Midwest in the 1920s. ,2015-05-31
0375714944,9780375714948,"THE FAMILIAR, VOL. 1",Mark Z Danielewski,5,1,http://www.amazon.com/The-Familiar-Volume-One-Rainy/dp/0375714944?tag=NYTBS-20,trade-fiction-paperback,"This experimental story — the first in a planned 27-part series — ranges from California to Singapore, with nine lives hanging in the balance.",2015-05-31
0062315005,9780062315007,THE ALCHEMIST,Paulo Coelho,6,354,http://www.amazon.com/Alchemist-Paulo-Coelho/dp/0062315005?tag=NYTBS-20,trade-fiction-paperback,"In this fable, a Spanish shepherd boy ventures to Egypt in search of treasure and his destiny.",2015-05-31
0425267725,9780425267721,THE HUSBAND'S SECRET,Liane Moriarty,7,11,http://www.amazon.com/The-Husbands-Secret-Liane-Moriarty-ebook/dp/B00D7Z4GQY?tag=NYTBS-20,trade-fiction-paperback,"Cecilia Fitzpatrick — successful businesswoman, devoted wife and mother — finds a letter that throws everything she's believed into doubt.",2015-05-31
1476770395,9781476770390,REVIVAL,Stephen King,8,2,http://www.amazon.com/Revival-A-Novel-Stephen-King-ebook/dp/B00ILHW6AG?tag=NYTBS-20,trade-fiction-paperback,"The continuing relationship, over five decades, between a disgraced clergyman and a drug-addicted musician.",2015-05-31
0553418025,9780553418026,THE MARTIAN,Andy Weir,9,29,http://www.amazon.com/The-Martian-Novel-Andy-Weir-ebook/dp/B00EMXBDMA?tag=NYTBS-20,trade-fiction-paperback,"After a dust storm forces his crew to abandon him, an astronaut embarks on a dogged quest to stay alive on Mars.",2015-05-31
0143127551,9780143127550,EVERYTHING I NEVER TOLD YOU,Celeste Ng,10,1,http://www.amazon.com/Everything-Never-Told-You-Novel/dp/159420571X?tag=NYTBS-20,trade-fiction-paperback,Tragedy tears away at a Chinese-American family in 1970s Ohio.,2015-05-31
0307341577,9780307341570,DARK PLACES,Gillian Flynn,11,0,http://www.amazon.com/Dark-Places-Novel-Gillian-Flynn/dp/0307341577?tag=NYTBS-20,trade-fiction-paperback,"A woman who, as a child, was spared when her mother and sisters were murdered begins to reinvestigate the case against her imprisoned brother.",2015-05-31
0425247449,9780425247440,WHAT ALICE FORGOT,Liane Moriarty,12,0,http://www.amazon.com/What-Alice-Forgot-Liane-Moriarty/dp/0425247449?tag=NYTBS-20,trade-fiction-paperback,"Alice Love, a happily married and pregnant 29-year-old, passes out and wakes up to discover she's actually 39, has three kids and is in the middle of an acrimonious divorce.",2015-05-31
0802123708,9780802123701,EUPHORIA,Lily King,13,0,http://www.amazon.com/Euphoria-Lily-King/dp/0802123708?tag=NYTBS-20,trade-fiction-paperback,"Three anthropologists, in the wilds of 1930s New Guinea, find themselves caught in a passionate love triangle.",2015-05-31
0307455920,9780307455925,AMERICANAH,Chimamanda Ngozi Adichie,14,0,http://www.amazon.com/Americanah-Chimamanda-Ngozi-Adichie/dp/0307455920?tag=NYTBS-20,trade-fiction-paperback,"Young and in love, Ifemelu and Obinze leave military-ruled Nigeria for the West. Ifemelu finds academic success in America, while Obinze plunges into a dangerous, undocumented life in London.",2015-05-31
0804170126,9780804170123,COLORLESS TSUKURU TAZAKI AND HIS YEARS OF PILGRIMAGE,Haruki Murakami,15,0,http://www.amazon.com/Colorless-Tsukuru-Tazaki-Years-Pilgrimage-ebook/dp/B00IHMEAYK?tag=NYTBS-20,trade-fiction-paperback,A young man’s difficult coming-of-age.,2015-05-31
0345803493,9780345803498,FIFTY SHADES DARKER,E L James,16,0,http://www.amazon.com/Fifty-Shades-Darker-E-James/dp/0345803493?tag=NYTBS-20,trade-fiction-paperback,"Daunted by Christian’s dark secrets, Anastasia ends their relationship — but desire still dominates her every thought.",2015-05-31
1476729093,9781476729091,THE ROSIE PROJECT,Graeme Simsion,17,0,http://www.amazon.com/The-Rosie-Project-A-Novel/dp/1476729093?tag=NYTBS-20,trade-fiction-paperback,A genetics professor with Asperger's syndrome becomes involved with an unconventional woman.,2015-05-31
0804171475,9780804171472,THE NARROW ROAD TO THE DEEP NORTH,Richard Flanagan,18,0,http://www.amazon.com/The-Narrow-Road-Deep-North/dp/0385352859?tag=NYTBS-20,trade-fiction-paperback,An Australian medical officer is held in a Japanese P.O.W. camp and forced to work on the Thailand-Burma Railway; winner of the 2014 Man Booker Prize.,2015-05-31
0307887448,9780307887443,READY PLAYER ONE,Ernest Cline,19,0,http://www.amazon.com/Ready-Player-One-Ernest-Cline/dp/030788743X?tag=NYTBS-20,trade-fiction-paperback,"It’s 2044, life on a resource-depleted Earth has grown increasingly grim, and the key to a vast fortune is hidden in a virtual-reality world.",2015-05-31
0307588378,9780307588371,GONE GIRL,Gillian Flynn,20,0,http://www.amazon.com/Gone-Girl-Novel-Gillian-Flynn-ebook/dp/B006LSZECO?tag=NYTBS-20,trade-fiction-paperback,"A woman disappears from her Missouri home on her fifth anniversary; is her bitter, oddly evasive husband a killer?",2015-05-31
0316055441,9780316055444,THE GOLDFINCH,Donna Tartt,1,7,http://www.amazon.com/The-Goldfinch-Novel-Pulitzer-Fiction-ebook/dp/B00BAXFECK?tag=NYTBS-20,trade-fiction-paperback,"After his mother is killed in a museum explosion, a young man grapples with the world alone while hiding a prized Dutch painting.",2015-06-07
0345544943,9780345544940,LEAVING TIME,Jodi Picoult,2,4,http://www.amazon.com/Leaving-Time-Novel-Jodi-Picoult-ebook/dp/B00HXYKYIE?tag=NYTBS-20,trade-fiction-paperback,"After searching for her mother, who has disappeared, for more than 10 years, a woman employs a psychic and a detective; includes the novella ""Larger Than Life.""",2015-06-07
0143121707,9780143121701,THE INVENTION OF WINGS,Sue Monk Kidd,3,3,http://www.amazon.com/The-Invention-Wings-A-Novel/dp/0670024783?tag=NYTBS-20,trade-fiction-paperback,"The bond between a wealthy Charleston girl, who grows up to become an abolitionist, and the slave she is given for her 11th birthday.",2015-06-07
0062315005,9780062315007,THE ALCHEMIST,Paulo Coelho,4,355,http://www.amazon.com/Alchemist-Paulo-Coelho/dp/0062315005?tag=NYTBS-20,trade-fiction-paperback,"In this fable, a Spanish shepherd boy ventures to Egypt in search of treasure and his destiny.",2015-06-07
0425267725,9780425267721,THE HUSBAND'S SECRET,Liane Moriarty,5,12,http://www.amazon.com/The-Husbands-Secret-Liane-Moriarty-ebook/dp/B00D7Z4GQY?tag=NYTBS-20,trade-fiction-paperback,"Cecilia Fitzpatrick — successful businesswoman, devoted wife and mother — finds a letter that throws everything she's believed into doubt.",2015-06-07
0061950726,9780061950728,ORPHAN TRAIN,Christina Baker Kline,6,92,http://www.amazon.com/Orphan-Train-Christina-Baker-Kline-ebook/dp/B0089LOG02?tag=NYTBS-20,trade-fiction-paperback,A historical novel about orphans swept off the streets of New York and sent to the Midwest in the 1920s. ,2015-06-07
0553418025,9780553418026,THE MARTIAN,Andy Weir,7,30,http://www.amazon.com/The-Martian-Novel-Andy-Weir-ebook/dp/B00EMXBDMA?tag=NYTBS-20,trade-fiction-paperback,"After a dust storm forces his crew to abandon him, an astronaut embarks on a dogged quest to stay alive on Mars.",2015-06-07
0802123708,9780802123701,EUPHORIA,Lily King,8,6,http://www.amazon.com/Euphoria-Lily-King/dp/0802123708?tag=NYTBS-20,trade-fiction-paperback,Three anthropologists in 1930s New Guinea are caught in a passionate love triangle.,2015-06-07
0143127551,9780143127550,EVERYTHING I NEVER TOLD YOU,Celeste Ng,9,2,http://www.amazon.com/Everything-Never-Told-You-Novel/dp/159420571X?tag=NYTBS-20,trade-fiction-paperback,Tragedy tears away at a Chinese-American family in 1970s Ohio.,2015-06-07
1476729093,9781476729091,THE ROSIE PROJECT,Graeme Simsion,10,24,http://www.amazon.com/The-Rosie-Project-A-Novel/dp/1476729093?tag=NYTBS-20,trade-fiction-paperback,A genetics professor with Asperger's syndrome becomes involved with an unconventional woman.,2015-06-07
0307341577,9780307341570,DARK PLACES,Gillian Flynn,11,0,http://www.amazon.com/Dark-Places-Novel-Gillian-Flynn/dp/0307341577?tag=NYTBS-20,trade-fiction-paperback,"A woman who, as a child, was spared when her mother and sisters were murdered begins to reinvestigate the case against her imprisoned brother.",2015-06-07
1455515825,9781455515820,HOPE TO DIE,James Patterson,12,0,http://www.amazon.com/Hope-Alex-Cross-James-Patterson/dp/031621096X?tag=NYTBS-20,trade-fiction-paperback,"Detective Alex Cross's family has been taken by a psychotic stalker, and Cross must play a deadly game to save them.",2015-06-07
1476709025,9781476709024,THE SUMMER'S END,Mary Alice Monroe,13,0,http://www.amazon.com/The-Summers-Lowcountry-Summer-Book-ebook/dp/B00P434CJS?tag=NYTBS-20,trade-fiction-paperback,Three half sisters face transition and loss when the family's estate on a South Carolina island must be sold.,2015-06-07
0425247449,9780425247440,WHAT ALICE FORGOT,Liane Moriarty,14,0,http://www.amazon.com/What-Alice-Forgot-Liane-Moriarty/dp/0425247449?tag=NYTBS-20,trade-fiction-paperback,"Alice Love, a happily married and pregnant 29-year-old, passes out and wakes up to discover she's actually 39, has three kids and is in the middle of an acrimonious divorce.",2015-06-07
1476770395,9781476770390,REVIVAL,Stephen King,15,0,http://www.amazon.com/Revival-A-Novel-Stephen-King-ebook/dp/B00ILHW6AG?tag=NYTBS-20,trade-fiction-paperback,"The continuing relationship, over five decades, between a disgraced clergyman and a drug-addicted musician.",2015-06-07
0804170126,9780804170123,COLORLESS TSUKURU TAZAKI AND HIS YEARS OF PILGRIMAGE,Haruki Murakami,16,0,http://www.amazon.com/Colorless-Tsukuru-Tazaki-Years-Pilgrimage-ebook/dp/B00IHMEAYK?tag=NYTBS-20,trade-fiction-paperback,A young man’s difficult coming-of-age.,2015-06-07
0307455920,9780307455925,AMERICANAH,Chimamanda Ngozi Adichie,17,0,http://www.amazon.com/Americanah-Chimamanda-Ngozi-Adichie/dp/0307455920?tag=NYTBS-20,trade-fiction-paperback,"Young and in love, Ifemelu and Obinze leave military-ruled Nigeria for the West. Ifemelu finds academic success in America, while Obinze plunges into a dangerous, undocumented life in London.",2015-06-07
110187287X,9781101872871,THE CHILDREN ACT,Ian McEwan,18,0,http://www.amazon.com/The-Children-Act-Ian-McEwan/dp/0385539703?tag=NYTBS-20,trade-fiction-paperback,A judge wrestles with a challenging case and a crisis in her marriage.,2015-06-07
0307887448,9780307887443,READY PLAYER ONE,Ernest Cline,19,0,http://www.amazon.com/Ready-Player-One-Ernest-Cline/dp/030788743X?tag=NYTBS-20,trade-fiction-paperback,"It’s 2044, life on a resource-depleted Earth has grown increasingly grim, and the key to a vast fortune is hidden in a virtual-reality world.",2015-06-07
0375714944,9780375714948,"THE FAMILIAR, VOL. 1",Mark Z Danielewski,20,0,http://www.amazon.com/The-Familiar-Volume-One-Rainy/dp/0375714944?tag=NYTBS-20,trade-fiction-paperback,"This experimental story — the first in a planned 27-part series — ranges from California to Singapore, with nine lives hanging in the balance.",2015-06-07
0316055441,9780316055444,THE GOLDFINCH,Donna Tartt,1,8,http://www.amazon.com/The-Goldfinch-Novel-Pulitzer-Fiction-ebook/dp/B00BAXFECK?tag=NYTBS-20,trade-fiction-paperback,"After his mother is killed in a museum explosion, a young man grapples with the world alone while hiding a prized Dutch painting.",2015-06-14
0345544943,9780345544940,LEAVING TIME,Jodi Picoult,2,5,http://www.amazon.com/Leaving-Time-Novel-Jodi-Picoult-ebook/dp/B00HXYKYIE?tag=NYTBS-20,trade-fiction-paperback,"After searching for her mother, who has disappeared, for more than 10 years, a woman employs a psychic and a detective; includes the novella ""Larger Than Life.""",2015-06-14
0062315005,9780062315007,THE ALCHEMIST,Paulo Coelho,3,356,http://www.amazon.com/Alchemist-Paulo-Coelho/dp/0062315005?tag=NYTBS-20,trade-fiction-paperback,"In this fable, a Spanish shepherd boy ventures to Egypt in search of treasure and his destiny.",2015-06-14
0143121707,9780143121701,THE INVENTION OF WINGS,Sue Monk Kidd,4,4,http://www.amazon.com/The-Invention-Wings-A-Novel/dp/0670024783?tag=NYTBS-20,trade-fiction-paperback,"The bond between a wealthy Charleston girl, who grows up to become an abolitionist, and the slave she is given for her 11th birthday.",2015-06-14
0553418025,9780553418026,THE MARTIAN,Andy Weir,5,31,http://www.amazon.com/The-Martian-Novel-Andy-Weir-ebook/dp/B00EMXBDMA?tag=NYTBS-20,trade-fiction-paperback,"After a dust storm forces his crew to abandon him, an astronaut embarks on a dogged quest to stay alive on Mars.",2015-06-14
0061950726,9780061950728,ORPHAN TRAIN,Christina Baker Kline,6,93,http://www.amazon.com/Orphan-Train-Christina-Baker-Kline-ebook/dp/B0089LOG02?tag=NYTBS-20,trade-fiction-paperback,A historical novel about orphans swept off the streets of New York and sent to the Midwest in the 1920s. ,2015-06-14
0425267725,9780425267721,THE HUSBAND'S SECRET,Liane Moriarty,7,13,http://www.amazon.com/The-Husbands-Secret-Liane-Moriarty-ebook/dp/B00D7Z4GQY?tag=NYTBS-20,trade-fiction-paperback,"Cecilia Fitzpatrick — successful businesswoman, devoted wife and mother — finds a letter that throws everything she's believed into doubt.",2015-06-14
0802123708,9780802123701,EUPHORIA,Lily King,8,7,http://www.amazon.com/Euphoria-Lily-King/dp/0802123708?tag=NYTBS-20,trade-fiction-paperback,Three anthropologists in 1930s New Guinea are caught in a passionate love triangle.,2015-06-14
0143127551,9780143127550,EVERYTHING I NEVER TOLD YOU,Celeste Ng,9,3,http://www.amazon.com/Everything-Never-Told-You-Novel/dp/159420571X?tag=NYTBS-20,trade-fiction-paperback,Tragedy tears away at a Chinese-American family in 1970s Ohio.,2015-06-14
0307341577,9780307341570,DARK PLACES,Gillian Flynn,10,84,http://www.amazon.com/Dark-Places-Novel-Gillian-Flynn/dp/0307341577?tag=NYTBS-20,trade-fiction-paperback,"A woman who, as a child, was spared when her mother and sisters were murdered begins to reinvestigate the case against her imprisoned brother.",2015-06-14
1455515825,9781455515820,HOPE TO DIE,James Patterson,11,0,http://www.amazon.com/Hope-Alex-Cross-James-Patterson/dp/031621096X?tag=NYTBS-20,trade-fiction-paperback,"Detective Alex Cross's family has been taken by a psychotic stalker, and Cross must play a deadly game to save them.",2015-06-14
0425247449,9780425247440,WHAT ALICE FORGOT,Liane Moriarty,12,0,http://www.amazon.com/What-Alice-Forgot-Liane-Moriarty/dp/0425247449?tag=NYTBS-20,trade-fiction-paperback,"Alice Love, a happily married and pregnant 29-year-old, passes out and wakes up to discover she's actually 39, has three kids and is in the middle of an acrimonious divorce.",2015-06-14
1476770395,9781476770390,REVIVAL,Stephen King,13,0,http://www.amazon.com/Revival-A-Novel-Stephen-King-ebook/dp/B00ILHW6AG?tag=NYTBS-20,trade-fiction-paperback,"The continuing relationship, over five decades, between a disgraced clergyman and a drug-addicted musician.",2015-06-14
1101872241,9781101872246,ADULTERY,Paulo Coelho,14,0,http://www.amazon.com/Adultery-A-novel-Paulo-Coelho/dp/1101874082?tag=NYTBS-20,trade-fiction-paperback," A married journalist risks everything when she embarks on an affair; by the Brazilian writer, the author of “The Alchemist.”  
. ",2015-06-14
0307455920,9780307455925,AMERICANAH,Chimamanda Ngozi Adichie,15,0,http://www.amazon.com/Americanah-Chimamanda-Ngozi-Adichie/dp/0307455920?tag=NYTBS-20,trade-fiction-paperback,"Young and in love, Ifemelu and Obinze leave military-ruled Nigeria for the West. Ifemelu finds academic success in America, while Obinze plunges into a dangerous, undocumented life in London.",2015-06-14
0804170126,9780804170123,COLORLESS TSUKURU TAZAKI AND HIS YEARS OF PILGRIMAGE,Haruki Murakami,16,0,http://www.amazon.com/Colorless-Tsukuru-Tazaki-Years-Pilgrimage-ebook/dp/B00IHMEAYK?tag=NYTBS-20,trade-fiction-paperback,A young man’s difficult coming-of-age.,2015-06-14
1476729093,9781476729091,THE ROSIE PROJECT,Graeme Simsion,17,0,http://www.amazon.com/The-Rosie-Project-A-Novel/dp/1476729093?tag=NYTBS-20,trade-fiction-paperback,A genetics professor with Asperger's syndrome becomes involved with an unconventional woman.,2015-06-14
1476709025,9781476709024,THE SUMMER'S END,Mary Alice Monroe,18,0,http://www.amazon.com/The-Summers-Lowcountry-Summer-Book-ebook/dp/B00P434CJS?tag=NYTBS-20,trade-fiction-paperback,Three half sisters face transition and loss when the family's estate on a South Carolina island must be sold.,2015-06-14
0307887448,9780307887443,READY PLAYER ONE,Ernest Cline,19,0,http://www.amazon.com/Ready-Player-One-Ernest-Cline/dp/030788743X?tag=NYTBS-20,trade-fiction-paperback,"It’s 2044, life on a resource-depleted Earth has grown increasingly grim, and the key to a vast fortune is hidden in a virtual-reality world.",2015-06-14
0307588378,9780307588371,GONE GIRL,Gillian Flynn,20,0,http://www.amazon.com/Gone-Girl-Novel-Gillian-Flynn-ebook/dp/B006LSZECO?tag=NYTBS-20,trade-fiction-paperback,"A woman disappears from her Missouri home on her fifth anniversary; is her bitter, oddly evasive husband a killer?",2015-06-14
0316055441,9780316055444,THE GOLDFINCH,Donna Tartt,1,9,http://www.amazon.com/The-Goldfinch-Novel-Pulitzer-Fiction-ebook/dp/B00BAXFECK?tag=NYTBS-20,trade-fiction-paperback,"After his mother is killed in a museum explosion, a young man grapples with the world alone while hiding a prized Dutch painting.",2015-06-21
0062315005,9780062315007,THE ALCHEMIST,Paulo Coelho,2,357,http://www.amazon.com/Alchemist-Paulo-Coelho/dp/0062315005?tag=NYTBS-20,trade-fiction-paperback,"In this fable, a Spanish shepherd boy ventures to Egypt in search of treasure and his destiny.",2015-06-21
0143121707,9780143121701,THE INVENTION OF WINGS,Sue Monk Kidd,3,5,http://www.amazon.com/The-Invention-Wings-A-Novel/dp/0670024783?tag=NYTBS-20,trade-fiction-paperback,"The bond between a wealthy Charleston girl, who grows up to become an abolitionist, and the slave she is given for her 11th birthday.",2015-06-21
0804172447,9780804172448,STATION ELEVEN,Emily St John Mandel,4,1,http://www.amazon.com/Station-Eleven-Emily-John-Mandel/dp/0385353308?tag=NYTBS-20,trade-fiction-paperback,"After a pandemic, a small troupe of actors and musicians dedicate themselves to keeping the remnants of art and humanity alive.",2015-06-21
0553386883,9780553386882,WRITTEN IN MY OWN HEART'S BLOOD,Diana Gabaldon,5,1,http://www.amazon.com/Written-Own-Hearts-Blood-Outlander-ebook/dp/B00C8S9W0G?tag=NYTBS-20,trade-fiction-paperback,"In the eighth Outlander adventure, Jamie Fraser returns from a presumed watery grave to find that Claire has married his best friend.",2015-06-21
0345544943,9780345544940,LEAVING TIME,Jodi Picoult,6,6,http://www.amazon.com/Leaving-Time-Novel-Jodi-Picoult-ebook/dp/B00HXYKYIE?tag=NYTBS-20,trade-fiction-paperback,"After searching for her mother, who has disappeared, for more than 10 years, a woman employs a psychic and a detective; includes the novella ""Larger Than Life.""",2015-06-21
0553418025,9780553418026,THE MARTIAN,Andy Weir,7,32,http://www.amazon.com/The-Martian-Novel-Andy-Weir-ebook/dp/B00EMXBDMA?tag=NYTBS-20,trade-fiction-paperback,"After a dust storm forces his crew to abandon him, an astronaut embarks on a dogged quest to stay alive on Mars.",2015-06-21
0425267725,9780425267721,THE HUSBAND'S SECRET,Liane Moriarty,8,14,http://www.amazon.com/The-Husbands-Secret-Liane-Moriarty-ebook/dp/B00D7Z4GQY?tag=NYTBS-20,trade-fiction-paperback,"Cecilia Fitzpatrick — successful businesswoman, devoted wife and mother — finds a letter that throws everything she's believed into doubt.",2015-06-21
0307341577,9780307341570,DARK PLACES,Gillian Flynn,9,85,http://www.amazon.com/Dark-Places-Novel-Gillian-Flynn/dp/0307341577?tag=NYTBS-20,trade-fiction-paperback,"A woman who, as a child, was spared when her mother and sisters were murdered begins to reinvestigate the case against her imprisoned brother.",2015-06-21
0061950726,9780061950728,ORPHAN TRAIN,Christina Baker Kline,10,94,http://www.amazon.com/Orphan-Train-Christina-Baker-Kline-ebook/dp/B0089LOG02?tag=NYTBS-20,trade-fiction-paperback,A historical novel about orphans swept off the streets of New York and sent to the Midwest in the 1920s. ,2015-06-21
0143127551,9780143127550,EVERYTHING I NEVER TOLD YOU,Celeste Ng,11,0,http://www.amazon.com/Everything-Never-Told-You-Novel/dp/159420571X?tag=NYTBS-20,trade-fiction-paperback,"Lydia, bearing the hopes of a Chinese-American family in 1970s Ohio, ends up at the bottom of a lake.",2015-06-21
1594633886,9781594633881,THE VACATIONERS,Emma Straub,12,0,http://www.amazon.com/The-Vacationers-Novel-Emma-Straub/dp/1594631573?tag=NYTBS-20,trade-fiction-paperback,"Well-heeled New Yorkers and their friends spend two weeks in Majorca, a time when rivalries and secrets come to light.",2015-06-21
0802123708,9780802123701,EUPHORIA,Lily King,13,0,http://www.amazon.com/Euphoria-Lily-King/dp/0802123708?tag=NYTBS-20,trade-fiction-paperback,"Three anthropologists, in the wilds of 1930s New Guinea, find themselves caught in a passionate love triangle.",2015-06-21
1101872241,9781101872246,ADULTERY,Paulo Coelho,14,0,http://www.amazon.com/Adultery-A-novel-Paulo-Coelho/dp/1101874082?tag=NYTBS-20,trade-fiction-paperback," A married journalist risks everything when she embarks on an affair; by the Brazilian writer, the author of “The Alchemist.”  
. ",2015-06-21
0425247449,9780425247440,WHAT ALICE FORGOT,Liane Moriarty,15,0,http://www.amazon.com/What-Alice-Forgot-Liane-Moriarty/dp/0425247449?tag=NYTBS-20,trade-fiction-paperback,"Alice Love, a happily married and pregnant 29-year-old, passes out and wakes up to discover she's actually 39, has three kids and is in the middle of an acrimonious divorce.",2015-06-21
0307455920,9780307455925,AMERICANAH,Chimamanda Ngozi Adichie,16,0,http://www.amazon.com/Americanah-Chimamanda-Ngozi-Adichie/dp/0307455920?tag=NYTBS-20,trade-fiction-paperback,"Young and in love, Ifemelu and Obinze leave military-ruled Nigeria for the West. Ifemelu finds academic success in America, while Obinze plunges into a dangerous, undocumented life in London.",2015-06-21
1476729093,9781476729091,THE ROSIE PROJECT,Graeme Simsion,17,0,http://www.amazon.com/The-Rosie-Project-A-Novel/dp/1476729093?tag=NYTBS-20,trade-fiction-paperback,A genetics professor with Asperger's syndrome becomes involved with an unconventional woman.,2015-06-21
0062379089,9780062379085,ROYAL WEDDING,Meg Cabot,18,0,http://www.amazon.com/Royal-Wedding-Princess-Diaries-Novel/dp/0062379089?tag=NYTBS-20,trade-fiction-paperback,,2015-06-21
0307887448,9780307887443,READY PLAYER ONE,Ernest Cline,19,0,http://www.amazon.com/Ready-Player-One-Ernest-Cline/dp/030788743X?tag=NYTBS-20,trade-fiction-paperback,"It’s 2044, life on a resource-depleted Earth has grown increasingly grim, and the key to a vast fortune is hidden in a virtual-reality world.",2015-06-21
1476770395,9781476770390,REVIVAL,Stephen King,20,0,http://www.amazon.com/Revival-A-Novel-Stephen-King-ebook/dp/B00ILHW6AG?tag=NYTBS-20,trade-fiction-paperback,"The continuing relationship, over five decades, between a disgraced clergyman and a drug-addicted musician.",2015-06-21
0553418025,9780553418026,THE MARTIAN,Andy Weir,1,33,http://www.amazon.com/The-Martian-Novel-Andy-Weir-ebook/dp/B00EMXBDMA?tag=NYTBS-20,trade-fiction-paperback,"After a dust storm forces his crew to abandon him, an astronaut embarks on a dogged quest to stay alive on Mars.",2015-06-28
0316055441,9780316055444,THE GOLDFINCH,Donna Tartt,2,10,http://www.amazon.com/The-Goldfinch-Novel-Pulitzer-Fiction-ebook/dp/B00BAXFECK?tag=NYTBS-20,trade-fiction-paperback,"After his mother is killed in a museum explosion, a young man grapples with the world alone while hiding a prized Dutch painting.",2015-06-28
0062315005,9780062315007,THE ALCHEMIST,Paulo Coelho,3,358,http://www.amazon.com/Alchemist-Paulo-Coelho/dp/0062315005?tag=NYTBS-20,trade-fiction-paperback,"In this fable, a Spanish shepherd boy ventures to Egypt in search of treasure and his destiny.",2015-06-28
0804172447,9780804172448,STATION ELEVEN,Emily St John Mandel,4,2,http://www.amazon.com/Station-Eleven-Emily-John-Mandel/dp/0385353308?tag=NYTBS-20,trade-fiction-paperback,"After a pandemic, a small troupe of actors and musicians dedicate themselves to keeping the remnants of art and humanity alive.",2015-06-28
0143121707,9780143121701,THE INVENTION OF WINGS,Sue Monk Kidd,5,6,http://www.amazon.com/The-Invention-Wings-A-Novel/dp/0670024783?tag=NYTBS-20,trade-fiction-paperback,"The bond between a wealthy Charleston girl, who grows up to become an abolitionist, and the slave she is given for her 11th birthday.",2015-06-28
0345544943,9780345544940,LEAVING TIME,Jodi Picoult,6,7,http://www.amazon.com/Leaving-Time-Novel-Jodi-Picoult-ebook/dp/B00HXYKYIE?tag=NYTBS-20,trade-fiction-paperback,"After searching for her mother, who has disappeared, for more than 10 years, a woman employs a psychic and a detective; includes the novella ""Larger Than Life.""",2015-06-28
